Year,Quater,Educational attainment,Both sexes:No. ('000),Both sexes:Percentage share (%),Female:No. ('000),Female:Percentage share (%),Male:No. ('000),Male:Percentage share (%),total_female,total_male
2020,Q3,Primary and below,610.5,3635.8921927520705,345.0,0.09294794988116681,264.2,0.072667708004837,3711.754809450662,3635.7277152929328
2020,Q3,Secondary,3494.3,3596.103908424033,1790.0,0.48313820751938397,1704.2,0.474026090130481,3704.9439935428486,3595.16076326284
2020,Q3,     Lower secondary (3),925.2,3602.4766681799065,395.0,0.10690441732319061,530.2,0.14718675633209533,3694.889415147799,3602.226268263685
2020,Q3,     Upper secondary (4),2569.0,3597.9995309950577,1395.0,0.37698049746012857,1174.0,0.3263553978845886,3700.4566798513033,3597.3052923585165
2020,Q3,Post-secondary (5),3194.0,3597.8740207315063,1567.9,0.4230510993637265,1626.1,0.45206963524348887,3706.1716713610695,3597.01221499685
2020,Q3,     Post-secondary - non-degree (6),762.7,3596.895751572953,378.3,0.10222261691006013,384.5,0.10690385786894399,3700.746580698914,3596.689658023079
2020,Q3,          Post-secondary - diploma/certificate (7),291.4,3589.1576078342227,159.6,0.0430442057861531,131.8,0.03672251275943868,3707.8161179905364,3589.0790170975934
2020,Q3,          Post-secondary - sub-degree (8),471.3,3597.814154690836,218.7,0.05920555800752938,252.6,0.0702117861977271,3693.9099530518256,3597.686566307256
2020,Q3,     Post-secondary - degree (9),2431.4,3599.6004094761297,1189.6999999999998,0.3209689671143342,1241.8,0.34504561541594053,3706.588866506244,3598.944442470463
2020,Q4,Primary and below,605.2,3685.44138588182,342.0,0.09238119094451812,262.1,0.0711208235776665,3702.052295530557,3685.2779089907103
2020,Q4,Secondary,3531.9,3612.8059912889703,1801.6,0.48669903513805063,1730.3000000000002,0.4790617305377017,3701.671607976338,3611.851854786859
2020,Q4,     Lower secondary (3),918.5,3603.62117138287,395.8,0.10726978281042254,522.6,0.14503081149704775,3689.762294937203,3603.3722393578287
2020,Q4,     Upper secondary (4),2613.4,3615.905510543869,1405.7,0.3798019826764184,1207.8000000000002,0.33408945542264534,3701.139183356029,3615.1994036209644
2020,Q4,Post-secondary (5),3176.8,3610.2843587589355,1559.2,0.42097645619157426,1617.6,0.4481598220925358,3703.7700732851745,3609.4266381291063
2020,Q4,     Post-secondary - non-degree (6),754.8,3605.8532416221415,372.2,0.10064740564010353,382.6,0.1061112675486285,3698.0585603062455,3605.649134524406
2020,Q4,          Post-secondary - diploma/certificate (7),305.5,3605.179855771989,162.29999999999998,0.04380409242345534,143.4,0.03977701126651476,3705.133265427383,3605.097402597403
2020,Q4,          Post-secondary - sub-degree (8),449.4,3607.4223525484085,210.0,0.056903376528164185,239.4,0.06636541500651809,3690.466415399111,3607.3005793226384
2020,Q4,     Post-secondary - degree (9),2421.8,3610.713522712154,1187.0,0.3208600983583979,1234.8,0.342044282515613,3699.4316403722205,3610.058881611729
2021,Q1,Primary and below,575.0,3610.8855671143465,333.4,0.09029029780705318,240.60000000000002,0.06663472764846969,3692.5340606635573,3610.7298474945533
2021,Q1,Secondary,3500.3,3560.2907066089533,1784.6,0.4829090493535162,1715.6999999999998,0.48202708848818526,3695.519896322286,3559.343532706985
2021,Q1,     Lower secondary (3),933.2,3558.6815234703167,399.1,0.10798675174623198,534.2,0.15012242668314124,3695.8237334324294,3558.429022250749
2021,Q1,     Upper secondary (4),2567.0,3559.694766702789,1385.6,0.3750476817307569,1181.4,0.33194718146767893,3694.463577553077,3558.9999432335317
2021,Q1,Post-secondary (5),3178.5,3564.970596405308,1574.8,0.42635055721125337,1603.8,0.44998610256267185,3693.6740749225733,3564.1100711029862
2021,Q1,     Post-secondary - non-degree (6),784.5,3549.6174765706437,380.3,0.10288286128372323,404.4,0.11393458116714243,3696.4368530851316,3549.405245162079
2021,Q1,          Post-secondary - diploma/certificate (7),312.29999999999995,3545.0995990142687,164.4,0.04465774555541183,147.8,0.04169235102611615,3681.3322740623044,3545.014765596161
2021,Q1,          Post-secondary - sub-degree (8),472.4,3573.4641959953638,215.9,0.05820243050578731,256.5,0.07178164585161195,3709.467081078894,3573.3368461659475
2021,Q1,     Post-secondary - degree (9),2394.0,3559.9967229728154,1194.5,0.3230621361269139,1199.4,0.33697170942402377,3697.431132971722,3559.349246410331
2021,Q2,Primary and below,566.8,3562.496382673652,327.1,0.0871229207579267,238.6,0.06697834492500329,3754.465497189378,3562.345415778251
2021,Q2,Secondary,3601.4,3594.467828678648,1836.0,0.48978937866199385,1765.3,0.49124711842748786,3748.550050259528,3593.5070838701986
2021,Q2,     Lower secondary (3),961.2,3589.5990317107444,412.8,0.10989425939959267,548.4,0.15278561507425256,3756.33815865663,3589.3431442055726
2021,Q2,     Upper secondary (4),2640.2,3591.5421566848763,1423.2,0.3790845055338801,1217.0,0.3389180161185229,3754.308021626074,3590.838911243961
2021,Q2,Post-secondary (5),3172.8,3593.7162560741695,1585.8,0.4230048077062858,1587.0,0.4417081699380953,3748.8935612786304,3592.869926364313
2021,Q2,     Post-secondary - non-degree (6),748.5,3597.095707726738,360.2,0.09587638728337294,388.2,0.10792637559977859,3756.9208666091085,3596.8964754227914
2021,Q2,          Post-secondary - diploma/certificate (7),278.4,3621.1775793062993,152.2,0.040905069759996276,126.2,0.03485126174886837,3720.8101805719507,3621.102756892231
2021,Q2,          Post-secondary - sub-degree (8),470.0,3584.3255871673623,208.1,0.05539817570138693,262.0,0.0730985898485046,3756.441387559809,3584.200468750353
2021,Q2,     Post-secondary - degree (9),2424.4,3592.0970846219716,1225.5,0.32699901807638065,1198.8,0.33379274067643555,3747.717675756894,3591.4501842389245
2021,Q3,Primary and below,580.3,3662.680942615732,337.79999999999995,0.08981426382892521,241.2,0.06585617604680609,3761.0952380952376,3662.5266524520257
2021,Q3,Secondary,3632.2,3636.763595349478,1857.8000000000002,0.4953398726124046,1774.3000000000002,0.48800879193494257,3750.5561387619173,3635.7951523064685
2021,Q3,     Lower secondary (3),957.9,3637.195923465827,416.2,0.11117607570723236,541.6,0.14891639480481988,3743.611180304729,3636.940047533775
2021,Q3,     Upper secondary (4),2674.4,3635.489938606689,1441.7,0.3842329116832683,1232.6,0.33911294721497315,3752.151250355215,3634.777174162626
2021,Q3,Post-secondary (5),3173.8,3639.488290217779,1554.0,0.4142464080262221,1619.8,0.4451660497202394,3751.3904040940547,3638.642257238504
2021,Q3,     Post-secondary - non-degree (6),752.2,3636.140903513969,352.8,0.09393651873291084,399.29999999999995,0.10982027525430443,3755.7278549263065,3635.9406227617274
2021,Q3,          Post-secondary - diploma/certificate (7),279.3,3652.2380215341855,144.2,0.038402987398356896,135.2,0.03701915175827375,3754.9162127467644,3652.1636390488848
2021,Q3,          Post-secondary - sub-degree (8),472.8,3629.563725399821,208.8,0.05591958709538179,264.2,0.07279365711831186,3733.9331501831507,3629.437102886513
2021,Q3,     Post-secondary - degree (9),2421.6,3635.043996152193,1201.2,0.32032692133746593,1220.5,0.33581900644381557,3749.9189733557555,3634.398222198887
2021,Q4,Primary and below,590.5,3670.705871583496,328.4,0.08763738851723608,259.4,0.07067064087542224,3747.2590814982113,3670.548289738431
2021,Q4,Secondary,3630.8,3663.2379035995227,1861.8000000000002,0.49676173241492044,1769.0,0.483033860147229,3747.8732328055635,3662.269140844097
2021,Q4,     Lower secondary (3),967.0,3663.7479675850163,417.0,0.11121149622188942,549.9,0.15010276781251805,3749.612352737353,3663.4900742592454
2021,Q4,     Upper secondary (4),2663.9,3661.7724110691993,1444.6999999999998,0.3853683421303589,1219.0,0.33296351114666073,3748.880855167132,3661.0618256697385
2021,Q4,Post-secondary (5),3190.0,3661.787326894509,1557.2,0.41497614265437577,1632.8,0.4460060083746311,3752.504879050256,3660.937228066441
2021,Q4,     Post-secondary - non-degree (6),753.8,3659.7541331488214,357.5,0.09538724017829325,396.3,0.10829191415833404,3747.880736792239,3659.553006151209
2021,Q4,          Post-secondary - diploma/certificate (7),272.8,3650.8490896988283,140.2,0.0371964653685686,132.5,0.03629364664337653,3769.1753399362096,3650.7767131242736
2021,Q4,          Post-secondary - sub-degree (8),481.1,3667.276008401577,217.4,0.0577771030427656,263.8,0.07193600837994404,3762.736249325002,3667.1481493202805
2021,Q4,     Post-secondary - degree (9),2436.2,3662.246256491867,1199.6,0.3200135712097726,1236.6,0.3377215505934224,3748.591022140271,3661.59635897421
2022,Q1,Primary and below,560.4000000000001,3600.5361990874358,324.6,0.08904701084228846,234.7,0.06518751889652467,3645.265539288011,3600.382465431009
2022,Q1,Secondary,3475.4,3544.8022577919373,1760.6,0.48001964995592344,1714.8,0.4838798829036161,3667.7665178116404,3543.8547056554744
2022,Q1,     Lower secondary (3),944.7,3547.056393015936,409.8,0.11169139293382672,535.0,0.15084024015932823,3669.038313836701,3546.7989141020644
2022,Q1,     Upper secondary (4),2530.7,3544.315538686655,1350.8,0.36878085902578156,1179.9,0.3329641600856025,3662.879910764472,3543.62463424489
2022,Q1,Post-secondary (5),3173.1,3544.15679146207,1579.3000000000002,0.4307794889944887,1593.9,0.4498360070415896,3666.1448382474064,3543.291277375748
